"field_date","site_reach","site","TM_atx_category","TAC_atx_category","NT_atx_category","TM_atx_detected","TAC_atx_detected","NT_atx_detected","temp_C","DO_mg_L","cond_uS_cm","oPhos_ug_P_L","nitrate_mg_N_L","ammonium_mg_N_L","DIN_mg_N_L","assumed_pH","TDC_mg_L","DOC_mg_L","Cl_mg_L","SO4_mg_L","Br_mg_L","Na_mg_L","K_mg_L","Mg_mg_L","Ca_mg_L","TM_ATX_all_ug_orgmat_g","TAC_ATX_all_ug_orgmat_g","mean_ATX_all_ug_orgmat_g"
"2022-07-14","SFE-M-1S","SFE-M","none","medium","medium","none","detected","detected",-0.870120033245908,-0.216513966796453,-0.985103827444764,0.355811591935889,-0.0273215432245735,-0.449326797786648,-0.334570881289793,0.552659257895077,-0.43183275905931,-0.397911458994354,-0.629695663190124,0.0876365750908885,0.115083303931546,-0.152756481520761,-0.449175120286686,-0.185848765356647,0.807655281755133,-1.07454925812631,-0.0959556205199784,-0.0953818007377181
"2022-07-14","SFE-M-3","SFE-M","none","medium","low","none","detected","detected",-0.13122995636305,0.420377679353114,-0.460344460513929,-0.828883855732868,-0.792324753512639,-0.413987736490211,-0.5977777924548,0.487640521672128,-2.21998531065702,-0.570780214507426,-0.416411648238631,-0.0352956736613601,-0.0639351688508589,-0.107254550855002,-0.244857195535342,-0.137516578700429,-0.158734990463955,-1.07454925812631,-0.116137995627311,-0.118144633839416
"2022-07-14","SFE-M-4","SFE-M",NA,"low","low",NA,"detected","detected",0.673082679410479,1.1049510530219,0.0894034476993268,0.983888226096786,-0.0273215432245735,-0.459995193649724,-0.342269803737033,1.33288409257048,0.401521708781308,-0.388842327281142,-0.527319336013407,-0.0136017474109625,0.115083303931546,-0.145172826409801,-0.312963170452457,-0.185848765356647,0.107328154102693,NA,-0.52316018459272,-0.297118965351528
"2022-07-20","RUS-1S","RUS",NA,"none","none",NA,"none","none",-0.185037329391791,-0.246669513411048,0.799152833897836,-0.47073701531748,1.26562426218415,-0.309644497217407,0.323733038854063,-1.03530670097549,-0.83730159066018,-0.536656026712922,0.840123141190852,0.670172978013124,-0.13291555207098,0.7443666411655,0.488820486205207,0.786907995794921,-0.337758171069275,NA,-0.862668898810333,-0.862668898810333
"2022-07-20","RUS-2","RUS",NA,"none","none",NA,"none","none",0.697205604086862,-0.262618877899086,0.972761897813575,0.561978730252098,-0.791861169387945,-0.624594972686069,-0.841524453264084,0.0344059628722949,0.27494201229128,-0.428038561918829,0.687282067030458,0.521245649565763,-0.13291555207098,0.661860275494263,0.647582695400062,0.714177791875029,-0.170648856834302,NA,-0.862668898810333,-0.862668898810333
"2022-07-20","RUS-3","RUS",NA,"none","none",NA,"none","none",1.23347091659349,0.933583458703751,0.840488325306345,0.683613632245999,-0.791861169387945,-0.868902350853349,-1.03228652791064,0.925833182745454,-0.522773686546857,-0.317332299724849,0.687282067030458,0.565047804991457,1.12978219260333,0.661860275494263,0.806344904594916,0.392086888801222,0.261389858017092,NA,-0.862668898810333,-0.862668898810333
"2022-07-26","SAL-1S","SAL","low",NA,"low","detected",NA,"detected",0.600414095438299,-1.83779448151148,0.396764807065057,0.664780862363095,-0.721695667428687,-1.18816786060456,-0.984430307139241,-1.17125191327699,0.526101462696583,-0.333926852060624,0.223769111733082,0.782689743656384,0.628076842018968,0.652277862558146,0.624561113895108,0.570402338923846,1.32327018136409,2.04124145231931,NA,2.26778683805536
"2022-07-26","SAL-2","SAL","none",NA,"none","none",NA,"none",0.655327251559262,-0.180752492534538,0.300687230466343,-0.68141012763229,-0.721695667428687,-0.933800027127933,-0.908696813327503,1.18143671252288,-0.160168776014428,-0.395256909901429,0.202271642483615,0.270955244591086,-0.39545578941935,0.600221829996069,0.689374059676676,1.08409801257456,-1.01644498240763,-0.408248290463863,NA,-0.377964473009227
"2022-07-26","SAL-3","SAL","none",NA,"none","none",NA,"none",0.959845662775512,0.324316673207909,0.444803595364413,-0.891960876952163,-1.11862828451447,-0.9978774202938,-1.274645680372,0.285174378884831,1.76654297398174,-0.82180314316607,0.11628176548575,0.229463258180386,-1.67487157871725,0.530813786579966,0.689374059676676,0.497017242688029,0.780212648774993,-0.408248290463863,NA,-0.377964473009227
"2022-07-28","SFE-M-1S","SFE-M","low","high","medium","detected","detected","detected",0.199731223907397,-0.338272663854457,-1.55984027694044,-1.00940887633001,-1.42982742875269,-0.564012053314711,-0.946635215845349,0.552659257895077,-0.419269626378297,-0.40670296422655,-0.177533551492957,0.275650602594327,0.294101776713951,-0.00866703441252488,-0.176751220618227,-0.910831565199911,1.40094551216812,0.179062611316723,0.507644453773816,0.608284437212119
"2022-07-28","SFE-M-3","SFE-M","none","medium","medium","none","detected","detected",0.715414923398559,0.858879280645929,-1.51819270813641,0.71027999175424,-1.42982742875269,-0.534673964691253,-0.92546317911544,0.487640521672128,0.564842433634495,-0.217546788493832,-0.143408109100718,-0.0931461436624184,-1.5855921875013,0.0216675860313136,0.0275667041331182,-0.790001098559367,0.835179055330993,-1.07454925812631,0.460388168356052,0.532094437613948
"2022-07-28","SFE-M-4","SFE-M",NA,"high","high",NA,"detected","detected",1.73523716492959,-0.0751717030787683,-1.36826146044188,-1.38362220027618,-1.5573279638007,-0.532673640466926,-0.972137896451831,1.33288409257048,0.531340746485123,-0.142032385657287,-0.11781402730654,0.131024427591683,-0.0639351688508589,0.0595858615861129,-0.108645245701112,-0.669170631918823,-0.265771887703411,NA,0.512646665904673,0.871123044722961
"2022-08-02","RUS-1S","RUS",NA,"low","low",NA,"detected","detected",-0.427221664072204,-1.11909975090672,-0.374775122103816,-0.990342421893369,-0.791861169387945,-0.517158595540217,-0.757635107184572,-1.03530670097549,1.71994702104379,-0.0499662325393885,-0.000502766691316898,0.100744957479097,-0.764264424408136,0.0980667767408132,0.488820486205207,0.381696859669809,-0.594535897820575,NA,0.316136663992003,0.316136663992003
"2022-08-02","RUS-2","RUS",NA,"none","none",NA,"none","none",0.501151618869384,-0.12944168442397,-0.0110227977089374,0.647595530199262,-0.534675490441433,0.604300574119225,0.232948678028291,0.0344059628722949,0.940464823893383,-0.131429331134959,-0.287079780742057,-0.170828406160208,-0.764264424408136,-0.190705503108517,0.330058277010353,0.236236451830024,-1.74799774973515,NA,-0.862668898810333,-0.862668898810333
"2022-08-02","RUS-3","RUS",NA,"none","none",NA,"none","none",0.997052875595946,2.50698826544868,-0.0110227977089374,-0.739396628944787,-1.30623252728097,-0.168358302614643,-0.715115849582628,0.925833182745454,-0.408814300998552,0.142203128250161,-0.439920854902452,-0.258432717011597,-0.764264424408136,-0.300713990670166,0.330058277010353,-0.0442943347181296,-1.38932409966984,NA,-0.862668898810333,-0.862668898810333
"2022-08-10","SFE-M-1S","SFE-M","medium","high","high","detected","detected","detected",-0.831636175074926,-0.771665508627358,-0.37704932290586,-1.16313721418227,1.94893675001959,2.45314365171135,2.5058503190887,-0.585168626006552,-0.427645048165639,3.0738076861196,0.291691281400329,0.0876365750908885,3.69545275957964,0.294679170025866,0.708626453304269,0.208864092335797,-1.47070153091329,0.993140564102023,1.45651510100684,1.67110699219707
"2022-08-10","SFE-M-3","SFE-M","low","medium","medium","detected","detected","detected",0.284395711883559,0.404199950373379,0.430913511892412,-1.21720069691318,1.37518434230355,3.42330090050978,2.98943888530595,-0.32509368111475,-1.13536818919611,1.25905592187371,0.189314954223612,-0.143765304913343,-0.242953641633264,0.279511859803946,0.163778653967348,0.0638675323671443,-0.99973918305968,0.259281471954567,0.180457133847447,0.283713878006805
"2022-08-10","SFE-M-4","SFE-M","high","high","high","detected","detected","detected",1.20415992217003,1.39955601233707,0.35594788804515,-0.920086600513717,1.24768380725553,-0.155612524181349,0.358572730288256,0.617677994118026,-0.628655171061869,-0.473888572632594,0.266097199606149,0.210568823843137,-0.0639351688508589,0.431184962023142,0.436202553635809,0.200808727893094,-0.137327611016064,2.31804196219455,1.28389023169763,1.96388047081613
"2022-08-17","RUS-1S","RUS",NA,"none","none",NA,"none","none",0.0917447673858257,-1.47078323786795,0.418866312939557,-1.01927499566862,1.00843858323764,3.68463396269824,3.3276611299752,-0.143879481102333,1.02251558148816,0.221577429445845,0.133233173199027,-0.100744957479097,1.12978219260333,0.166822081466842,0.171296067815499,0.0284358692017626,0.575229301824236,NA,-0.862668898810333,-0.862668898810333
"2022-08-17","RUS-2","RUS",NA,"none","none",NA,"none","none",0.570347143063788,-0.375061897539753,0.542872787165083,0.706641599128341,0.751252904291127,1.03846127628397,1.1465381319079,0.153262925522047,0.243033384337754,0.194423063247321,0.114128038928978,0.0657032331385409,1.76113106494049,0.263079508083286,0.0125338586206452,-0.158584655163673,1.9039521418389,NA,-0.862668898810333,-0.862668898810333
"2022-08-17","RUS-3","RUS",NA,"low","low",NA,"detected","detected",1.03165063769315,0.763722726906148,-1.59003856951398,-1.08009244666557,2.03718129902369,-0.212510238428007,0.744328938375998,1.69840343996885,0.197449630118433,-0.461459320317011,-0.0387130352314164,-0.267193148096735,0.498433320266176,-0.0806970155468678,-0.30499055976906,-0.418335383449001,-0.158421346036621,NA,0.702060837865794,0.702060837865794
"2022-08-23","SFE-M-1S","SFE-M","medium",NA,"medium","detected",NA,"detected",0.088128035211549,-0.909601934665099,0.722446493520654,-0.701011966143225,-0.282322613320595,-0.247294051129655,-0.285009068035688,0.0650187362229489,2.44512462489298,-0.291487974604616,0.675602508313018,0.593828187600148,-0.0639351688508589,0.643527305130015,0.776732428221384,0.482746483387696,2.23277511357189,0.48414313793315,NA,0.0577760814731243
"2022-08-23","SFE-M-3","SFE-M","medium","medium","medium","detected","detected","detected",0.284395711883559,-0.115190295818113,1.10560412651777,-1.10437255903997,0.100178991823437,-0.245293726905328,-0.139210724191086,-0.35760304922623,0.78260340010541,-0.524694218658652,0.684133868911077,0.492589865098296,0.115083303931546,0.666278270462894,0.844838403138499,0.627743043356349,0.321401948581605,0.406042548372306,-0.161212637418247,0.046895549115146
"2022-08-23","SFE-M-4","SFE-M",NA,NA,NA,NA,NA,NA,1.31191472504878,1.71289307889194,0.13938053026417,-0.689259035114765,0.737681667063491,-0.226957421515667,0.114613125241348,0.390112417337699,-0.949015054427735,-0.475415518278186,-0.0666258637181808,-0.675266498048066,-0.332462878024466,-0.403017100182434,-0.210804208076785,-0.125433532036374,-1.37589742192977,NA,NA,NA
"2022-09-01","RUS-1S","RUS",NA,"medium","medium",NA,"detected","detected",-1.15954096179631,-0.999479517246433,-1.7140450437395,0.0246595029974861,-0.791861169387945,0.00972117183259155,-0.346232560657652,-1.27302062627501,-1.09712898971032,-0.906373166492817,-0.134238706581663,-0.258432717011597,-2.02696216908245,0.0430625329599873,0.0125338586206452,-0.00273421819247611,0.99911634281051,NA,0.959256672811563,0.959256672811563
"2022-09-01","RUS-2","RUS",NA,"low","low",NA,"detected","detected",0.0859784737029598,-0.375061897539753,-1.18495075371059,-0.0246439645582937,-0.534675490441433,-0.130093291576394,-0.340486715035768,0.153262925522047,-1.87661118686072,-1.04110059878549,-2.09251496926172,-1.89225311439,-1.39561329674529,-2.20523593158122,-2.44828038389959,-2.05995998621228,-0.413161154321641,NA,0.692712139910544,0.692712139910544
"2022-09-01","RUS-3","RUS",NA,"medium","medium",NA,"detected","detected",0.149407704214497,0.675203753997539,-1.35855981762633,-0.209162929961663,-0.277489811494921,-0.517158595540217,-0.527801282309198,1.87668888394349,-0.705108703424145,-0.463548117716898,-0.191554109391811,-0.346037027862985,-0.13291555207098,-0.108199137437279,0.330058277010353,0.111556102253068,-0.887996156964919,NA,1.57788962084817,1.57788962084817
"2022-09-06","SFE-M-1S","SFE-M","medium","none","medium","detected","none","detected",-0.579182065473282,-2.01139042412705,NA,1.4088742120859,0.865182202111502,-0.179283027502548,0.197135950222699,-1.82052461424261,-0.209884081694724,-0.505352907147821,0.974200129245109,0.723991745102529,0.115083303931546,0.719363856239612,0.776732428221384,0.885514705522843,0.162375701254413,0.761819809257418,-1.7525376582141,0.0879232659256506
"2022-09-06","SFE-M-3","SFE-M","low",NA,"low","detected",NA,"detected",0.0554167557662138,-0.458328442072491,NA,1.35104979142587,-0.409823148368606,-0.318305561093252,-0.384373285870375,-0.845243570898353,0.656972073295266,-0.601966922541636,-2.83078669748954,-3.97635894248345,-0.780009059980478,-3.87633114100201,-3.58204996647398,-3.3435516268962,-0.565475199973888,0.103122769871943,NA,-0.36792087061976
"2022-09-06","SFE-M-4","SFE-M",NA,NA,NA,NA,NA,NA,1.32730826831718,1.2633225051393,NA,0.312560805751157,1.37518434230355,-0.011255792659108,0.510867039947717,0.0325093681114744,0.330330623588893,-0.426692070859753,0.846229720274212,0.427508086347106,0.115083303931546,0.49185420291082,0.981050352972728,0.796905696653111,-0.170967778719893,NA,NA,NA
"2022-09-15","RUS-1S","RUS",NA,"medium","medium",NA,"detected","detected",-2.18190483176863,-0.832011190122037,NA,1.36500526768756,-0.277489811494921,-0.0771109686003574,-0.184199714120514,-1.57016303289939,-0.148986901948416,-0.833265257496792,-0.439920854902452,-0.635131253672568,0.498433320266176,-0.121950198382485,0.171296067815499,-0.304045063003458,0.832007028575537,NA,1.47470196531784,1.47470196531784
"2022-09-15","RUS-2","RUS",NA,"none","none",NA,"none","none",-1.50897835897806,0.0866722043889431,NA,1.51439182207813,-0.0203041325484086,0.0730056131650797,0.0479324490036143,-0.322164925076971,0.352434394464128,-0.54918881111224,-1.08949542008413,-0.959267203822707,0.498433320266176,-0.823254306588001,-0.781277187353622,-0.927446810888245,0.648594366610323,NA,-0.862668898810333,-0.862668898810333
"2022-09-15","RUS-3","RUS",NA,"medium","medium",NA,"detected","detected",-1.42709698868134,1.04124166899801,NA,0.462190873761956,1.77999562007718,-0.0984510709101499,0.718472633077519,0.68811925744594,-0.755250833065401,-0.547100013712354,-0.573656794792798,-0.871662892971317,0.498433320266176,-0.218207624998929,0.0125338586206452,-0.626135966077265,0.575229301824236,NA,1.17859328973674,1.17859328973674
"2022-09-17","SFE-M-1S","SFE-M","medium","none","medium","detected","none","detected",-1.5435875512381,-1.65888622425282,1.33883051182036,0.345469012630844,0.737681667063491,-0.295301832513495,0.0652919033137189,-2.47071197647211,1.01711521015101,-0.702004997867991,1.26426638957914,0.644447348851075,-0.0639351688508589,0.81036771757113,0.640520478387154,1.63466359869422,-1.29944249533016,0.770127762892068,-1.7525376582141,0.0972053695528021
"2022-09-17","SFE-M-3","SFE-M","low",NA,"low","detected",NA,"detected",-1.65903912575104,-0.620105731869842,0.964002392584053,0.0784424196642354,-0.282322613320595,-0.245293726905328,-0.28356552007683,-1.17033725201311,-0.637030592849212,-0.6894192640619,1.46048768333451,0.803536141353984,0.294101776713951,0.863453303347849,1.18536827772407,0.95801298550717,0.657803625619895,0.172512910863096,NA,-0.290394381220946
"2022-09-17","SFE-M-4","SFE-M",NA,NA,NA,NA,NA,NA,-1.28189731567542,0.849513227026083,1.12226315403939,-0.00617868374067574,-0.0273215432245735,-0.0692651951645813,-0.0602967691068787,-0.650187362229506,0.518777613804109,-0.628063811757207,1.23867230778496,0.85415530260491,0.294101776713951,0.780033097127291,0.368096578718694,0.998289807720685,0.645570837363956,NA,NA,NA
"2022-09-22","SAL-1S","SAL",NA,NA,NA,NA,NA,NA,-1.80578056368027,NA,0.845126831192384,1.40123212582129,-0.986317412152539,-0.671665236903929,-1.06189815577109,-1.17125191327699,-0.125801565312155,-0.978151600478545,0.503236211976145,-0.697191104991912,0.628076842018968,-0.406194799537418,-0.671697801736248,-0.515697085366238,-0.168869207245208,NA,NA,NA
"2022-09-22","SAL-2","SAL",NA,NA,NA,NA,NA,NA,-0.977091116763913,NA,1.08532077268917,-1.50122424432799,-0.324763050342909,0.497261753576443,-0.135752681829088,1.18143671252288,-0.531764241732754,-0.806341058161135,2.05105399793772,1.30825490485858,0.628076842018968,1.46782237269735,1.33750351749235,1.36296137827066,-0.417559105346759,NA,NA,NA
"2022-09-22","SAL-3","SAL",NA,"none","none",NA,"none","none",-1.43636478613924,NA,0.733036325160551,-0.840514087525588,-0.390918486523872,0.675901758766135,-0.140377628016065,0.285174378884831,0.0632180935503454,-0.858039705510039,0.986929270089138,-0.0955573020367631,0.372193684159388,0.244505607488544,-0.0883812897021381,0.0493681556495493,-0.295751808317428,NA,NA,-0.377964473009227
