"field_date","site_reach","site","TM_atx_category","TAC_atx_category","NT_atx_category","temp_C","DO_mg_L","cond_uS_cm","oPhos_ug_P_L","nitrate_mg_N_L","ammonium_mg_N_L","DIN_mg_N_L","assumed_pH","TDC_mg_L","DOC_mg_L","Cl_mg_L","SO4_mg_L","Br_mg_L","Na_mg_L","K_mg_L","Mg_mg_L","Ca_mg_L","TM_ATX_all_ug_orgmat_g","TAC_ATX_all_ug_orgmat_g","mean_ATX_all_ug_orgmat_g"
"2022-07-14","SFE-M-3","SFE-M","none","medium","low",23.63,0.484221417535586,0.237507301592058,-1.23645387228304,-0.602068188654885,-0.467273309934667,-0.596814043695574,1.25555853652076,-1.06928081142771,-1.05817929919525,0.338656314620155,0.344353981306191,0.0334091729719017,0.401237936734919,-0.112497352774649,-0.096534949920278,0.149602243549565,-0.841986182810605,0.488641073892389,0.463311204275199
"2022-07-14","SFE-M-4","SFE-M",NA,"low","low",25.72,1.1960285613109,0.355413530000536,-0.315952075209745,0.271073355081583,-0.533127042594916,-0.245989287244563,1.93398992178015,0.247065392585626,-0.869340591469532,0.283692021696492,0.353260440462619,0.246392650667776,0.385455787441783,-0.16238748313558,-0.110832962831994,0.457980944887276,NA,0.0960071350406466,0.294545971888044
"2022-07-20","RUS-1S","RUS",NA,"none","none",22.22,-0.107180537740422,0.882418641826309,0.552986343189322,0.271073355081583,-0.363243500369925,-0.128387014837256,-0.858016163710395,0.455241549450354,0.375208307819456,0.60502173417329,0.849053333503753,0.459376128363651,0.71688092259765,0.885305254443976,1.17122219491853,-0.640839715051691,NA,-1.08991179736574,-1.01292340084387
"2022-07-20","RUS-2","RUS",NA,"none","none",23.75,-0.124887183107967,0.919934259956279,1.388026614497,-0.893115369900375,-0.567485511808959,-0.798323555404723,-0.388332896992361,0.968322178490695,0.425155473647216,0.571197553912574,0.798583398283997,0.459376128363651,0.697942343445886,0.935195384804907,1.15454117985487,-0.495511821317829,NA,-1.08991179736574,-1.01292340084387
"2022-07-20","RUS-3","RUS",NA,"none","none",24.68,1.20311121945792,0.891350931857254,1.48637898493118,-0.893115369900375,-0.725916230962602,-0.907997584728391,0.00306982527266874,0.60033402241668,0.476063161894739,0.571197553912574,0.813427496878042,0.8853430837554,0.697942343445886,0.985085515165839,1.08066811314433,-0.119786047274182,NA,-1.08991179736574,-1.01292340084387
"2022-07-26","SAL-1S","SAL","low",NA,"low",21.41,-0.989856809312547,-1.69901317711688,0.277504218235332,-0.602068188654885,-0.250624073501673,-0.446838112030076,-1.7712891823288,-1.334232283801,-0.556498439352203,-1.72039065875091,-1.5913164753574,-0.818524737811596,-1.67569291024185,-0.910739438549549,-1.51203822818016,0.886875460540873,-0.190430501432114,NA,-0.352586050704472
"2022-07-26","SAL-2","SAL","none",NA,"none",21.52,-0.565782652759841,-1.70973192515402,-0.397116652752514,-0.602068188654885,-0.188110747570567,-0.403563118531881,-0.127397748815676,-1.60296877720819,-0.624695531155489,-1.7246186812835,-1.70116280495334,-1.24449169320335,-1.68516219981773,-0.860849308188618,-1.42863315286181,-0.747177198271592,-0.841986182810605,NA,-1.01292340084387
"2022-07-26","SAL-3","SAL","none",NA,"none",22.13,-0.436524141576762,-1.69365380309832,-0.502630603558115,-1.03863896052312,-0.20385837929367,-0.612670529862851,-0.753642104439723,-0.848487917783298,-1.09900150203525,-1.74153077141385,-1.71006926410977,-1.77695038744303,-1.69778791925224,-0.860849308188618,-1.52395323893992,0.507605103723229,-0.841986182810605,NA,-1.01292340084387
"2022-07-28","SFE-M-1S","SFE-M","low","high","medium",24.49,-0.30460963358855,0.00169484477510266,-1.32812210103723,-1.32968614176861,-0.682013742522436,-1.07581206333208,1.3077455661561,-0.16508134221727,-0.887878674170989,0.457040945532659,0.472013229214986,0.459376128363651,0.442271524897074,-0.0626072224137178,-0.325303156507733,1.95733945828787,0.461160642108624,1.09037278959442,1.14830312436236
"2022-07-28","SFE-M-3","SFE-M","none","medium","medium",25.83,0.940167535749873,0.010627134806048,-0.454886734415309,-1.32968614176861,-0.640020057927494,-1.04674183869207,1.25555853652076,0.32907418165355,-0.691547891571105,0.473953035663017,0.320603423555717,-1.77695038744303,0.454897244331583,0.0870631686690762,-0.289558124228443,1.30159164509848,-0.841986182810605,1.0447870156929,1.07645917400855
